duration,acc.death.rider,gender,premium.frequency,risk.state,underwriting.age,living.place,annual.premium,DJIA,surrender,allcause
10.62,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.59,-0.38,0,0
10.63,NoRider,Female,Other,NonSmoker,Young,Other,-0.64,1.24,1,1
10.64,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.82,1.46,1,1
10.64,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,1.91,-0.38,0,0
10.65,NoRider,Male,Other,Smoker,Middle,Other,-0.64,2.15,1,1
10.65,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,0.83,0.35,1,1
10.67,NoRider,Female,InfraAnnual,Smoker,Middle,Other,0.19,0.49,1,1
10.67,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.57,-0.4,1,1
10.7,NoRider,Female,Other,NonSmoker,Middle,Other,-0.39,-0.54,1,1
10.7,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.92,-0.38,0,0
10.73,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,-0.84,1.24,1,1
10.74,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.79,-0.16,1,1
10.74,NoRider,Male,Other,Smoker,Middle,Other,2.44,1.56,0,1
10.76,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.41,1.68,1,1
10.77,NoRider,Female,InfraAnnual,NonSmoker,Old,WestCoast,0.78,0.37,1,1
10.77,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.25,-0.38,0,0
10.78,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.41,0.49,0,1
10.78,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.29,-1.31,1,1
10.8,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.25,0.49,1,1
10.8,Rider,Male,Annual,NonSmoker,Old,Other,-0.79,-0.38,0,0
10.81,NoRider,Male,InfraAnnual,Smoker,Young,Other,0.33,1.72,1,1
10.81,NoRider,Male,InfraAnnual,Smoker,Young,WestCoast,0.33,-1.31,0,1
10.84,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,3.06,-2.95,0,1
10.85,NoRider,Female,Annual,NonSmoker,Young,EastCoast,2.28,-0.3,1,1
10.85,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.19,1.72,1,1
10.86,NoRider,Male,Other,NonSmoker,Middle,Other,-0.28,0.17,0,1
10.86,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.67,2.05,1,1
10.87,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.15,-0.16,1,1
10.87,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.86,-0.38,0,0
10.88,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.4,-0.16,1,1
10.88,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.21,-2.95,1,1
10.88,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.04,0.27,1,1
10.89,NoRider,Female,Annual,NonSmoker,Old,EastCoast,-0.72,1.68,0,1
10.9,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.17,-0.16,1,1
10.9,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.92,-0.38,0,0
10.91,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.52,1.68,0,1
10.91,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.77,0.49,1,1
10.91,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,0.3,0.49,1,1
10.92,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.97,1.14,1,1
10.92,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.64,2.43,1,1
10.93,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.87,-0.16,1,1
10.93,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.88,-0.6,1,1
10.95,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.03,1.14,1,1
10.95,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.64,1.68,0,1
10.95,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.42,0.49,1,1
10.95,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,2.64,-0.38,0,0
10.96,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.82,0.98,1,1
10.96,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.93,0.27,0,1
10.98,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.82,1.68,1,1
10.98,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.43,0.51,1,1
11.01,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.68,1.42,1,1
11.02,NoRider,Female,Annual,Smoker,Middle,Other,0.03,-0.16,1,1
11.03,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.53,0.45,1,1
11.04,NoRider,Female,Other,NonSmoker,Old,Other,-0.22,0.0,0,1
11.04,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.17,1.46,0,1
11.07,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.47,1.72,1,1
11.07,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.56,-0.3,1,1
11.07,NoRider,Male,Other,Smoker,Young,EastCoast,0.58,2.05,1,1
11.08,NoRider,Male,InfraAnnual,Smoker,Old,Other,1.22,1.68,1,1
11.08,NoRider,Female,InfraAnnual,Smoker,Middle,Other,1.47,0.49,1,1
11.08,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,-0.48,-0.18,0,1
11.09,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.32,0.49,1,1
11.1,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.84,-0.38,0,0
11.11,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.52,1.68,1,1
11.11,NoRider,Female,InfraAnnual,Smoker,Old,EastCoast,-0.85,0.45,1,1
11.11,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.08,-0.83,0,1
11.12,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.2,-0.6,1,1
11.12,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.35,-0.6,1,1
11.12,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.93,0.98,1,1
11.13,NoRider,Female,Other,NonSmoker,Young,Other,-0.93,1.72,0,1
11.16,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.76,0.49,1,1
11.18,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.1,-0.16,1,1
11.18,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.53,1.16,1,1
11.18,NoRider,Male,Annual,Smoker,Young,Other,-0.31,1.56,0,1
11.2,NoRider,Male,Annual,Smoker,Young,Other,1.4,-0.38,0,0
11.21,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,0.32,1.14,1,1
11.21,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.21,0.37,1,1
11.22,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.5,-2.44,0,1
11.23,NoRider,Male,Other,NonSmoker,Young,Other,0.77,-0.3,1,1
11.23,Rider,Male,InfraAnnual,NonSmoker,Middle,WestCoast,-0.64,1.72,1,1
11.24,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.78,-0.6,1,1
11.25,Rider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.15,0.45,1,1
11.26,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.88,-0.2,0,1
11.26,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.18,2.13,1,1
11.27,NoRider,Male,Other,NonSmoker,Young,EastCoast,-0.41,1.14,1,1
11.27,NoRider,Male,Annual,Smoker,Young,Other,-0.7,1.68,1,1
11.27,NoRider,Male,Annual,NonSmoker,Young,Other,0.98,0.49,1,1
11.27,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.69,-0.4,0,1
11.29,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.31,1.14,1,1
11.29,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.12,2.43,1,1
11.29,NoRider,Male,Annual,NonSmoker,Old,Other,0.19,-0.38,0,0
11.3,NoRider,Female,Annual,NonSmoker,Middle,Other,1.54,1.14,1,1
11.31,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.36,0.31,0,1
11.32,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.39,1.14,1,1
11.33,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.1,-0.83,1,1
11.34,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.38,-0.66,1,1
11.34,NoRider,Female,Annual,NonSmoker,Middle,Other,-1.02,1.16,0,1
11.34,Rider,Male,InfraAnnual,Smoker,Middle,Other,-0.52,-0.36,1,1
11.35,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,2.32,0.31,1,1
11.35,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,1.63,0.27,1,1
11.36,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,1.58,1.72,1,1
11.36,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.7,0.11,0,1
11.36,Rider,Female,Annual,Smoker,Middle,Other,0.71,-0.38,0,0
11.37,NoRider,Male,Annual,NonSmoker,Old,Other,0.17,0.49,1,1
11.37,NoRider,Female,Other,NonSmoker,Young,Other,0.74,0.98,0,1
11.38,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,0.84,1.14,1,1
11.38,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.26,0.49,1,1
11.38,NoRider,Male,InfraAnnual,Smoker,Middle,Other,2.53,0.49,1,1
11.38,NoRider,Female,Other,NonSmoker,Middle,Other,-0.21,0.0,0,1
11.38,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,2.01,-0.38,0,0
11.41,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.56,1.24,0,1
11.41,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.11,-0.38,0,0
11.42,NoRider,Male,Annual,NonSmoker,Middle,Other,0.26,0.27,1,1
11.43,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.23,0.51,0,1
11.43,NoRider,Male,Annual,NonSmoker,Old,Other,-0.83,0.55,1,1
11.43,NoRider,Female,Annual,NonSmoker,Middle,Other,0.87,-0.38,0,0
11.44,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.81,-0.16,1,1
11.44,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.51,0.45,0,1
11.44,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.47,-0.38,0,0
11.47,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,-0.44,-1.31,1,1
11.47,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,-0.3,-1.74,0,1
11.47,NoRider,Female,InfraAnnual,Smoker,Old,Other,1.11,-0.38,0,0
11.49,Rider,Male,Annual,Smoker,Young,Other,-0.79,1.72,1,1
11.49,NoRider,Female,Other,NonSmoker,Middle,Other,0.25,0.0,0,1
11.51,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.56,1.72,1,1
11.52,Rider,Female,Annual,Smoker,Middle,Other,0.86,-1.11,1,1
11.52,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.59,0.27,1,1
11.53,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.81,1.68,1,1
11.53,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.16,1.42,1,1
11.54,Rider,Male,InfraAnnual,NonSmoker,Young,WestCoast,1.08,-1.11,1,1
11.55,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.6,-0.6,1,1
11.55,NoRider,Female,InfraAnnual,Smoker,Middle,WestCoast,-0.34,0.37,1,1
11.56,NoRider,Female,InfraAnnual,Smoker,Middle,Other,0.59,-1.11,1,1
11.56,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.14,0.45,1,1
11.57,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,1.35,1.34,0,1
11.58,NoRider,Female,Annual,Smoker,Young,Other,-0.03,1.14,1,1
11.58,Rider,Male,Other,NonSmoker,Middle,Other,-0.55,1.2,0,1
11.62,Rider,Male,Annual,Smoker,Young,Other,-0.82,2.43,1,1
11.64,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.79,0.49,1,1
11.64,Rider,Male,Annual,NonSmoker,Young,Other,-0.76,-0.38,0,0
11.65,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.53,-1.11,1,1
11.66,NoRider,Female,Annual,Smoker,Young,Other,0.09,-0.18,0,1
11.69,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.97,1.72,0,1
11.7,NoRider,Female,Other,Smoker,Young,EastCoast,0.37,0.11,0,1
11.7,NoRider,Female,Other,NonSmoker,Young,Other,-1.07,1.56,0,1
11.7,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.27,-0.38,0,0
11.7,NoRider,Female,InfraAnnual,Smoker,Middle,Other,0.12,-0.38,0,0
11.7,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.98,-0.38,0,0
11.73,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.69,-0.38,0,0
11.74,NoRider,Male,Annual,NonSmoker,Young,Other,-0.74,1.72,1,1
11.74,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,2.0,2.43,1,1
11.75,NoRider,Female,Annual,Smoker,Middle,EastCoast,-0.55,-0.38,0,0
11.76,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.41,-0.4,1,1
11.77,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.59,-0.4,1,1
11.78,Rider,Female,InfraAnnual,Smoker,Middle,Other,-0.8,1.2,0,1
11.78,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.73,-0.38,0,0
11.8,NoRider,Female,Annual,NonSmoker,Young,Other,-0.85,-0.38,0,0
11.81,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.88,1.14,1,1
11.81,NoRider,Female,Other,Smoker,Young,Other,-0.87,0.49,1,1
11.81,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.66,-0.2,0,1
11.81,NoRider,Male,Other,NonSmoker,Old,Other,0.36,-0.38,0,0
11.81,NoRider,Male,InfraAnnual,NonSmoker,Middle,WestCoast,0.06,-0.38,0,0
11.85,Rider,Male,Annual,NonSmoker,Middle,Other,0.11,0.49,1,1
11.85,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,-0.98,-0.2,1,1
11.86,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.64,1.72,1,1
11.86,NoRider,Male,InfraAnnual,Smoker,Old,Other,2.08,-0.16,1,1
11.87,NoRider,Male,Annual,NonSmoker,Young,Other,0.27,-0.16,1,1
11.87,Rider,Female,InfraAnnual,Smoker,Middle,Other,0.97,1.2,0,1
11.9,NoRider,Male,Annual,Smoker,Young,Other,-0.42,-1.11,1,1
11.91,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.56,-1.11,1,1
11.92,Rider,Male,InfraAnnual,NonSmoker,Young,Other,0.09,0.49,1,1
11.93,NoRider,Male,InfraAnnual,Smoker,Middle,WestCoast,1.83,-1.11,1,1
11.93,NoRider,Male,Annual,Smoker,Old,Other,0.08,1.72,1,1
11.93,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,-0.9,-0.6,0,1
11.93,Rider,Female,Annual,NonSmoker,Middle,Other,-0.38,0.45,1,1
11.95,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.12,-0.38,0,0
11.96,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.64,-1.11,1,1
11.96,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.27,-1.11,1,1
11.98,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,1.65,1.72,1,1
11.99,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-1.06,1.68,1,1
11.99,NoRider,Male,Annual,NonSmoker,Young,Other,-0.87,1.72,1,1
11.99,NoRider,Male,InfraAnnual,NonSmoker,Middle,WestCoast,0.09,-1.31,1,1
12.0,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.13,-0.18,1,1
12.0,Rider,Male,InfraAnnual,Smoker,Middle,Other,-0.77,-0.18,1,1
12.0,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.12,-0.38,0,0
12.01,Rider,Male,Annual,NonSmoker,Young,Other,2.01,-1.96,1,1
12.01,NoRider,Male,Annual,Smoker,Middle,Other,0.85,-0.38,0,0
12.02,NoRider,Female,Other,NonSmoker,Middle,Other,-0.87,0.37,0,1
12.02,NoRider,Female,Other,NonSmoker,Middle,EastCoast,0.26,2.13,0,1
12.03,Rider,Female,InfraAnnual,Smoker,Young,Other,1.46,1.68,1,1
12.03,NoRider,Female,Annual,NonSmoker,Young,Other,-0.2,0.37,0,1
12.03,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,-0.54,-0.38,0,0
12.04,NoRider,Male,Annual,NonSmoker,Middle,Other,0.24,-1.11,1,1
12.04,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.57,1.42,1,1
12.04,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.81,0.37,1,1
12.04,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,2.84,-4.53,0,1
12.05,Rider,Female,Other,Smoker,Old,Other,-0.42,-1.11,1,1
12.05,Rider,Male,Annual,NonSmoker,Young,Other,-0.97,-0.18,0,1
12.05,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,0.89,-0.38,0,0
12.07,NoRider,Female,Other,Smoker,Young,Other,-0.14,2.43,1,1
12.07,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.7,1.24,1,1
12.08,Rider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.37,-1.11,1,1
12.08,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.68,-1.74,1,1
12.09,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,1.08,-0.66,1,1
12.1,NoRider,Female,Annual,NonSmoker,Middle,Other,1.15,1.24,0,1
12.1,NoRider,Female,Annual,Smoker,Young,Other,-0.57,-0.36,1,1
12.1,NoRider,Male,Annual,NonSmoker,Old,Other,1.02,0.37,0,1
12.11,Rider,Male,InfraAnnual,NonSmoker,Old,Other,1.02,2.05,1,1
12.12,Rider,Female,Other,NonSmoker,Old,Other,-0.69,-0.54,0,1
12.13,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.4,0.49,1,1
12.13,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.0,-0.38,0,0
12.14,NoRider,Female,Other,Smoker,Middle,Other,-0.86,1.24,1,1
12.14,NoRider,Female,InfraAnnual,Smoker,Old,Other,0.32,0.11,1,1
12.14,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.19,0.71,0,1
12.14,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.23,0.13,1,1
12.15,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.45,1.14,1,1
12.15,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,1.28,1.56,1,1
12.16,Rider,Male,InfraAnnual,NonSmoker,Young,Other,2.31,-0.18,1,1
12.18,NoRider,Male,Annual,Smoker,Middle,Other,-1.0,1.72,1,1
12.18,Rider,Female,InfraAnnual,Smoker,Young,Other,0.64,0.37,1,1
12.19,Rider,Female,InfraAnnual,Smoker,Young,Other,0.47,0.49,1,1
12.21,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,0.46,1.68,0,1
12.21,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.37,-0.16,1,1
12.23,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,1.14,-0.16,1,1
12.23,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.97,0.35,1,1
12.23,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,2.08,-2.95,1,1
12.23,NoRider,Female,Other,NonSmoker,Young,Other,0.74,2.13,0,1
12.24,NoRider,Female,Other,Smoker,Young,Other,0.65,1.34,1,1
12.24,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.01,2.13,1,1
12.26,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,0.15,-0.2,1,1
12.27,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.6,-0.36,1,1
12.29,NoRider,Female,Annual,NonSmoker,Young,Other,0.4,0.45,0,1
12.29,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.17,0.31,1,1
12.3,NoRider,Male,InfraAnnual,NonSmoker,Old,EastCoast,-0.37,2.43,1,1
12.3,NoRider,Male,Annual,NonSmoker,Middle,Other,0.72,0.37,1,1
12.31,Rider,Male,Annual,Smoker,Young,Other,-0.56,1.16,0,1
12.31,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.59,-1.96,0,1
12.32,NoRider,Female,Annual,NonSmoker,Young,Other,-0.03,1.68,1,1
12.32,Rider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.36,-0.4,1,1
12.32,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.02,-0.38,0,0
12.33,NoRider,Female,InfraAnnual,Smoker,Young,Other,1.26,0.27,1,1
12.35,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.34,-1.11,1,1
12.38,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-1.05,-0.38,0,0
12.4,NoRider,Male,Other,Smoker,Young,EastCoast,0.08,-1.11,1,1
12.4,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.63,0.49,1,1
12.41,NoRider,Female,InfraAnnual,Smoker,Old,EastCoast,0.52,-1.11,1,1
12.42,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.24,-0.4,1,1
12.44,NoRider,Male,Annual,Smoker,Middle,Other,-0.62,0.27,0,1
12.47,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.39,-1.74,1,1
12.48,NoRider,Male,InfraAnnual,Smoker,Old,WestCoast,-0.88,1.72,1,1
12.48,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.47,0.31,0,1
12.49,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.88,1.68,1,1
12.49,Rider,Male,InfraAnnual,Smoker,Young,Other,0.08,0.71,0,1
12.51,NoRider,Male,Other,NonSmoker,Middle,WestCoast,-0.66,-0.38,0,0
12.52,Rider,Male,Annual,NonSmoker,Old,Other,1.47,-0.38,0,0
12.53,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,1.4,1.72,1,1
12.53,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.53,-0.2,1,1
12.53,NoRider,Male,Annual,Smoker,Old,Other,-0.0,-0.38,0,0
12.54,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.42,-0.38,0,0
12.55,NoRider,Male,Annual,Smoker,Young,Other,0.21,-1.31,1,1
12.55,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.26,-0.3,1,1
12.56,NoRider,Female,Annual,NonSmoker,Old,Other,-0.96,-0.38,0,0
12.57,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.25,0.31,1,1
12.57,Rider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.53,0.13,0,1
12.57,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-1.03,-0.38,0,0
12.58,Rider,Male,InfraAnnual,Smoker,Old,Other,-0.46,-0.16,1,1
12.62,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,-0.77,-0.36,1,1
12.62,Rider,Female,InfraAnnual,NonSmoker,Old,Other,1.17,-0.38,0,0
12.63,NoRider,Female,Other,Smoker,Old,Other,-0.33,-0.16,0,1
12.64,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.35,-0.18,1,1
12.64,NoRider,Female,Annual,Smoker,Young,Other,-0.46,0.71,0,1
12.65,NoRider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.59,0.31,1,1
12.66,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.71,0.15,0,1
12.67,Rider,Male,Annual,NonSmoker,Young,EastCoast,-1.07,-0.38,0,0
12.68,Rider,Female,Annual,NonSmoker,Middle,EastCoast,-0.73,0.71,0,1
12.69,NoRider,Male,InfraAnnual,Smoker,Old,EastCoast,-0.52,-2.44,1,1
12.69,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,-0.68,-0.38,0,0
12.7,NoRider,Male,Other,NonSmoker,Young,EastCoast,0.44,0.49,1,1
12.7,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.75,0.35,1,1
12.7,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.27,0.31,1,1
12.7,NoRider,Female,InfraAnnual,Smoker,Old,EastCoast,0.52,0.31,1,1
12.71,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,1.98,1.42,1,1
12.73,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.7,1.68,0,1
12.73,Rider,Female,Other,Smoker,Young,Other,0.83,-0.38,0,0
12.74,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.52,-0.2,1,1
12.74,NoRider,Male,Annual,NonSmoker,Young,Other,-0.61,-0.4,0,1
12.74,NoRider,Female,InfraAnnual,NonSmoker,Young,WestCoast,0.51,-0.36,0,1
12.75,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.41,-2.95,1,1
12.76,NoRider,Male,Other,NonSmoker,Young,Other,0.3,-0.38,0,0
12.8,NoRider,Male,Annual,NonSmoker,Young,Other,-0.01,0.98,1,1
12.8,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,1.08,-1.74,0,1
12.81,Rider,Female,InfraAnnual,Smoker,Young,Other,0.41,2.43,0,1
12.81,NoRider,Male,InfraAnnual,Smoker,Young,EastCoast,1.37,-0.38,0,0
12.82,Rider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.31,1.68,1,1
12.82,Rider,Male,InfraAnnual,NonSmoker,Young,Other,-0.68,-0.66,1,1
12.84,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.83,1.56,0,1
12.85,NoRider,Female,Annual,Smoker,Old,Other,0.26,-1.96,1,1
12.85,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.88,-0.38,0,0
12.86,Rider,Female,InfraAnnual,Smoker,Young,Other,-0.75,-0.16,1,1
12.86,NoRider,Female,Other,NonSmoker,Middle,Other,-1.01,-0.2,0,1
12.87,Rider,Female,Annual,Smoker,Young,Other,-0.38,1.72,1,1
12.87,NoRider,Male,Annual,Smoker,Young,Other,1.69,1.72,1,1
12.87,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.78,-0.4,1,1
12.87,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.71,-0.38,0,0
12.88,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.36,-0.16,1,1
12.88,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.48,0.13,1,1
12.88,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.71,1.2,1,1
12.89,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,0.63,0.49,1,1
12.9,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.45,1.72,1,1
