policy_year,exposure,insured_birth_year,vehicle_age,policy_holder_age,driver_license_age,vehicle_brand,vehicle_model,mileage,vehicle_power,catalog_value,claim_responsibility_rate,driving_training_label,number_of_liability_claims
4,0.6202185792,1944,12,0,44,SUZUKI,SU-1142,10000,73,0,0,No,0
4,0.2732240437,1945,8,8,22,CITROEN,CI-1263,30000,80,0,100,No,1
4,0.7868852459,1946,9,1,35,HONDA,HO-2022,5000,61,0,100,No,1
4,0.7896174863,1941,2,14,44,FORD,FO-2077,30000,100,1208699,0,No,0
4,0.6256830601,1946,6,6,43,CITROEN,CI-3212,30000,80,783462,100,No,0
4,0.5846994536,1947,1,16,43,MERCEDES,ME-1216,30000,100,1279060,0,No,0
4,0.7896174863,1931,15,20,52,HONDA,HO-1348,30000,66,0,100,No,1
4,0.6393442623,1946,8,3,21,BMW,BM-455,30000,85,950168,0,No,0
4,0.7923497268,1946,9,8,22,AUDI,AU-968,30000,96,1208177,0,No,0
4,0.2459016393,1938,11,17,45,NISSAN,NI-1013,30000,84,648761,0,No,0
4,0.412568306,1937,7,7,52,SKODA,SK-2380,30000,77,0,0,No,0
4,0.306010929,1944,7,18,23,CITROEN,CI-1263,30000,80,0,0,No,0
4,0.2786885246,1935,6,5,45,MAZDA,MA-721,30000,89,0,100,No,1
4,0.6174863388,1951,5,5,40,RENAULT,RE-2214,30000,83,954990,0,No,0
4,0.8825136612,1934,2,10,44,CITROEN,CI-1258,10000,68,657274,100,No,1
4,0.3743169399,1944,6,15,48,VOLKSWAGEN,VO-1852,30000,74,0,100,No,1
4,0.6857923497,1946,1,5,48,FORD,FO-2077,30000,100,1238518,100,No,1
4,0.6912568306,1937,0,15,42,RENAULT,RE-3038,30000,56,371728,100,No,1
4,0.4508196721,1935,3,4,43,FORD,FO-1236,30000,80,713051,0,No,0
4,0.3114754098,1934,5,25,58,TOYOTA,TO-1471,30000,66,0,100,No,0
4,0.218579235,1946,6,8,44,OPEL,OP-1496,30000,51,481417,0,No,0
4,0.5573770492,1945,2,22,48,PEUGEOT,PE-240,10000,66,669444,0,No,0
4,0.2786885246,1947,2,10,45,NISSAN,NI-2525,10000,78,0,100,No,1
4,0.2049180328,1947,13,26,47,MERCEDES,ME-308,10000,110,0,0,No,0
4,0.5819672131,1946,0,0,43,VOLKSWAGEN,VO-1852,10000,77,766297,100,No,0
4,0.3005464481,1944,3,2,25,CITROEN,CI-3212,30000,66,720119,100,No,0
4,0.868852459,1932,17,11,60,MERCEDES,ME-182,30000,55,0,100,No,1
4,0.4098360656,1936,1,1,45,MERCEDES,ME-2640,30000,190,2969104,0,No,0
4,0.2158469945,1943,3,13,32,OPEL,OP-2003,30000,103,0,100,No,1
4,0.3442622951,1937,14,14,44,MAZDA,MA-1576,30000,53,375769,0,No,0
4,0.4672131148,1943,13,15,49,CITROEN,CI-3212,30000,55,0,100,No,1
4,0.6994535519,1937,3,22,44,VOLKSWAGEN,VO-1852,30000,66,724343,100,No,0
4,0.6803278689,1952,2,23,39,MITSUBISHI,MI-1078,30000,85,871344,0,No,0
4,0.5683060109,1944,6,5,22,SAAB,SA-855,30000,110,1494395,50,No,1
4,0.3743169399,1952,13,0,41,LAND ROVER,LA-2579,30000,100,0,100,No,1
4,0.674863388,1937,5,4,55,MERCEDES,ME-270,30000,120,1426341,100,No,0
4,0.3715846995,1922,2,11,45,MERCEDES,ME-1617,30000,100,1838803,100,No,1
4,0.8524590164,1931,14,13,23,OPEL,OP-1496,30000,44,0,100,No,1
4,0.6147540984,1951,12,2,42,VOLKSWAGEN,VO-1852,30000,85,0,0,No,0
4,0.2896174863,1940,4,15,52,MERCEDES,ME-1126,30000,80,0,0,No,0
4,0.6557377049,1944,13,9,45,MERCEDES,ME-1619,30000,105,0,100,No,0
4,0.5109289617,1945,3,16,43,FORD,FO-1785,30000,66,747457,50,No,1
4,0.8278688525,1937,2,6,44,FORD,FO-1813,10000,59,605099,0,No,0
4,0.7540983607,1944,5,19,44,MERCEDES,ME-270,30000,100,1202132,100,No,1
4,0.5109289617,1944,8,0,45,HONDA,HO-2022,10000,61,0,0,No,0
4,0.7978142077,1948,2,14,28,SKODA,SK-2621,10000,51,485745,100,No,0
4,0.8524590164,1948,3,22,30,MERCEDES,ME-1619,30000,125,1166859,100,No,1
4,0.3770491803,1941,1,5,52,MERCEDES,ME-1847,30000,125,1613600,100,No,1
4,0.4590163934,1945,7,7,42,MERCEDES,ME-182,30000,90,1319118,100,No,1
4,0.4726775956,1933,7,8,44,RENAULT,RE-2214,30000,63,0,100,No,1
4,0.4699453552,1936,1,4,44,CITROEN,CI-1258,30000,88,685739,100,No,1
4,0.4016393443,1939,1,2,44,PEUGEOT,PE-672,30000,82,833704,0,No,0
4,0.8387978142,1951,9,18,38,TOYOTA,TO-1100,30000,85,786589,0,No,0
4,0.5245901639,1946,1,11,41,CITROEN,CI-1262,30000,68,725853,100,No,0
4,0.6830601093,1931,19,10,44,FORD,FO-.,30000,66,557994,0,No,0
4,0.4453551913,1952,11,11,40,VOLKSWAGEN,VO-1852,30000,85,761158,100,No,1
4,0.5409836066,1950,3,3,14,AUDI,AU-2523,30000,155,1817903,100,No,1
4,0.6775956284,1952,3,1,41,AUDI,AU-3030,30000,118,1543588,0,No,0
4,0.5983606557,1946,14,10,43,TOYOTA,TO-1100,30000,66,0,100,No,1
4,0.6174863388,1933,13,26,59,OPEL,OP-1043,30000,66,0,100,No,1
4,0.3743169399,1943,4,10,44,TOYOTA,TO-1100,10000,112,0,0,No,0
4,0.456284153,1950,6,4,37,MERCEDES,ME-2296,10000,140,0,100,No,1
4,0.8715846995,1929,9,18,45,SEAT,SE-2987,30000,77,0,100,No,1
4,0.6967213115,1952,4,4,40,VOLVO,VO-2678,30000,136,1481002,100,No,1
4,0.3743169399,1932,13,5,60,OPEL,OP-1043,2500,48,0,100,No,1
4,0.7841530055,1936,0,0,43,FORD,FO-1236,30000,85,861823,100,No,0
4,0.5136612022,1948,6,0,41,FORD,FO-1785,30000,85,0,100,No,1
4,0.3989071038,1946,0,12,23,SKODA,SK-3239,10000,77,1108946,100,No,0
4,0.6120218579,1932,9,0,50,CITROEN,CI-1258,5000,54,0,100,No,1
4,0.8524590164,1942,4,13,45,HYUNDAI,HY-1979,30000,80,673411,100,No,1
4,0.6721311475,1944,2,2,43,VOLKSWAGEN,VO-2989,30000,176,2181880,100,No,0
4,0.2486338798,1935,7,14,57,HONDA,HO-1520,30000,110,884312,100,No,1
4,0.2404371585,1944,5,3,48,HONDA,HO-2022,30000,61,579161,0,No,0
4,0.3825136612,1937,21,4,44,FORD,FO-2803,30000,79,0,0,No,0
4,0.456284153,1950,6,16,42,MERCEDES,ME-2298,30000,165,0,100,No,1
4,0.349726776,1941,19,6,45,MAZDA,MA-741,30000,77,0,0,No,0
4,0.2322404372,1942,11,11,45,AUDI,AU-968,30000,85,1034713,100,No,0
4,0.4453551913,1940,10,12,45,RENAULT,RE-1406,30000,55,0,0,No,0
4,0.3551912568,1930,9,4,43,TOYOTA,TO-1471,30000,71,574761,100,No,1
4,0.4480874317,1948,1,9,44,OPEL,OP-1043,30000,85,0,0,No,0
4,0.2595628415,1942,14,8,50,NISSAN,NI-2258,5000,40,0,100,No,1
4,0.4316939891,1933,6,14,44,SKODA,SK-1735,30000,40,292381,100,No,1
4,0.4535519126,1932,1,12,43,SKODA,SK-1735,10000,44,317553,100,No,1
4,0.4480874317,1948,3,7,42,TOYOTA,TO-1100,30000,110,867310,0,No,0
4,0.2868852459,1938,1,9,42,VOLKSWAGEN,VO-1852,30000,90,783120,100,No,0
4,0.2322404372,1938,6,11,42,OPEL,OP-1043,10000,66,570094,100,No,1
4,0.3961748634,1947,8,4,45,CITROEN,CI-1243,30000,54,0,100,No,1
4,0.4480874317,1939,10,5,45,PEUGEOT,PE-429,30000,100,645440,0,No,0
4,0.3306010929,1942,1,23,50,TOYOTA,TO-3097,30000,93,943489,0,No,0
4,0.412568306,1946,3,3,31,AUDI,AU-946,30000,100,1295680,100,No,0
4,0.4644808743,1933,9,21,45,NISSAN,NI-2258,30000,59,330813,0,No,0
4,0.4617486339,1948,6,11,43,SUZUKI,SU-2935,30000,51,0,100,No,1
4,0.306010929,1945,9,6,41,VOLKSWAGEN,VO-2418,30000,96,0,0,No,0
4,0.4371584699,1942,6,20,32,FORD,FO-1785,30000,85,868976,100,No,1
4,0.3715846995,1950,4,4,31,MERCEDES,ME-1126,30000,80,1020319,0,No,0
4,0.4398907104,1951,9,6,41,BMW,BM-784,30000,210,0,100,No,1
4,0.3797814208,1945,1,20,41,RENAULT,RE-1406,10000,82,645272,0,No,0
4,0.4289617486,1941,6,12,44,FORD,FO-1785,30000,80,820135,100,No,1
4,0.4535519126,1931,4,19,38,PEUGEOT,PE-63,30000,50,373061,100,No,1
4,0.368852459,1947,0,0,42,RENAULT,RE-2061,30000,66,671741,100,No,0
4,0.2486338798,1943,2,2,44,OPEL,OP-1043,30000,66,696228,0,No,0
4,0.456284153,1943,7,11,45,CITROEN,CI-3212,12500,50,640772,100,No,1
4,0.349726776,1952,13,1,40,OPEL,OP-3248,30000,60,0,100,No,1
4,0.456284153,1945,8,16,47,OPEL,OP-1496,30000,51,491744,0,No,0
4,0.4344262295,1948,9,15,43,LAND ROVER,LA-1586,10000,123,0,0,No,0
4,0.4508196721,1947,4,5,44,KIA,KI-1318,30000,66,399729,0,No,0
4,0.4316939891,1939,3,11,42,BMW,BM-704,30000,173,1734469,0,No,0
4,0.4262295082,1946,10,3,43,OPEL,OP-1496,30000,55,0,0,No,0
4,0.412568306,1937,3,11,45,SUZUKI,SU-2935,30000,68,486413,100,No,1
4,0.2950819672,1951,12,8,21,NISSAN,NI-2962,30000,92,0,0,No,1
4,0.4398907104,1945,4,6,36,PEUGEOT,PE-240,30000,88,606267,0,No,0
4,0.4371584699,1950,2,2,37,BMW,BM-677,30000,135,2146021,100,No,0
4,0.4453551913,1934,23,4,44,HONDA,HO-1348,30000,66,0,0,No,0
4,0.4508196721,1935,3,24,39,NISSAN,NI-2258,30000,59,431237,100,No,1
4,0.3579234973,1949,1,3,44,DACIA,DA-1605,30000,77,476245,0,No,0
4,0.4180327869,1933,17,16,45,SAAB,SA-864,30000,110,1141911,0,No,0
4,0.4426229508,1942,6,7,51,HONDA,HO-1348,30000,70,778461,0,No,0
4,0.4508196721,1952,3,11,41,CITROEN,CI-1262,30000,80,908141,0,No,0
4,0.4098360656,1947,5,19,41,RENAULT,RE-1406,30000,50,566927,50,No,1
4,0.4153005464,1925,10,18,44,MERCEDES,ME-270,30000,105,1203866,0,No,0
4,0.3743169399,1947,12,1,22,RENAULT,RE-3038,30000,43,0,100,No,1
4,0.4153005464,1947,1,6,44,TOYOTA,TO-1117,10000,50,374502,100,No,1
4,0.4480874317,1942,6,12,45,MERCEDES,ME-182,5000,90,1021380,100,No,1
4,0.2704918033,1940,10,17,43,RENAULT,RE-2086,30000,79,655108,0,No,0
4,0.4480874317,1935,2,20,22,TOYOTA,TO-1471,30000,66,746590,0,No,0
4,0.4398907104,1952,21,8,40,MITSUBISHI,MI-2107,30000,66,0,0,No,0
4,0.3989071038,1938,5,5,44,BMW,BM-3145,30000,120,1788295,100,No,1
4,0.4535519126,1945,7,19,19,VOLKSWAGEN,VO-2167,30000,55,461691,0,No,0
4,0.2786885246,1947,9,12,42,FIAT,FI-2342,30000,85,0,100,No,1
4,0.4262295082,1941,14,5,51,SAAB,SA-859,30000,96,768113,100,No,1
4,0.4453551913,1937,5,17,23,OPEL,OP-2246,30000,55,650079,0,No,0
4,0.3715846995,1947,8,16,45,CITROEN,CI-1258,30000,54,0,100,No,1
4,0.3387978142,1952,14,0,37,FORD,FO-1749,30000,44,0,100,No,1
4,0.2021857923,1943,1,5,44,AUDI,AU-968,10000,120,1791234,100,No,0
4,0.3469945355,1943,4,4,38,VOLKSWAGEN,VO-2418,30000,77,972594,100,No,0
4,0.4672131148,1951,10,9,36,VOLKSWAGEN,VO-1852,30000,81,592594,0,No,0
4,0.2076502732,1944,13,3,48,RENAULT,RE-2061,30000,47,0,0,No,0
4,0.4234972678,1938,5,26,45,RENAULT,RE-2214,30000,85,895814,100,No,1
4,0.306010929,1930,1,11,45,SUZUKI,SU-2935,5000,50,290004,0,No,0
4,0.3907103825,1935,6,2,52,VOLVO,VO-2678,30000,120,1210200,100,No,1
4,0.4754098361,1935,5,6,44,MERCEDES,ME-1127,30000,100,1175789,0,No,0
4,0.456284153,1951,4,11,42,VOLKSWAGEN,VO-2461,30000,59,605100,0,No,0
4,0.3333333333,1946,4,27,35,SKODA,SK-1735,30000,51,547757,100,No,0
4,0.4344262295,1951,3,11,42,CITROEN,CI-1263,30000,80,1066993,100,No,1
4,0.4617486339,1939,2,16,45,AUDI,AU-967,30000,100,1637557,0,No,0
4,0.4617486339,1933,8,28,22,NISSAN,NI-2493,30000,60,0,100,No,1
4,0.4808743169,1935,1,10,45,CITROEN,CI-1262,30000,51,795297,0,No,0
4,0.4672131148,1947,6,3,25,SUZUKI,SU-2939,30000,73,0,0,No,0
4,0.412568306,1940,3,0,45,CITROEN,CI-1239,30000,50,358420,100,No,1
4,0.4699453552,1940,5,11,43,RENAULT,RE-2061,30000,55,460384,100,No,1
4,0.4808743169,1942,4,4,45,VOLVO,VO-3176,30000,120,1649605,100,No,0
4,0.2540983607,1946,9,2,37,AUDI,AU-953,30000,74,0,0,No,0
4,0.4754098361,1942,2,12,45,VOLKSWAGEN,VO-2461,10000,63,587635,0,No,0
4,0.4781420765,1933,1,1,45,NISSAN,NI-2455,30000,50,328583,0,No,0
4,0.4699453552,1947,5,5,30,JAGUAR,JA-3143,30000,96,1260342,0,No,0
4,0.4754098361,1946,2,3,43,CITROEN,CI-1158,30000,66,611110,0,No,0
4,0.3196721311,1946,4,4,46,VOLKSWAGEN,VO-2031,30000,77,832250,0,No,0
4,0.4699453552,1946,4,4,34,BMW,BM-677,30000,120,0,0,No,0
4,0.2704918033,1946,9,14,43,RENAULT,RE-2061,30000,55,328054,0,No,0
4,0.3633879781,1943,1,21,43,KIA,KI-1318,30000,66,0,100,No,1
4,0.237704918,1952,3,15,35,RENAULT,RE-2214,30000,78,895669,0,No,0
4,0.4781420765,1949,3,7,32,ALFA ROMEO,AL-128,30000,118,1105682,0,No,0
4,0.4781420765,1943,13,9,39,TOYOTA,TO-1471,30000,63,320299,100,No,1
4,0.4836065574,1950,6,7,42,VOLKSWAGEN,VO-1852,30000,77,923866,0,No,0
4,0.4699453552,1936,3,9,23,RENAULT,RE-2732,30000,63,744111,0,No,0
4,0.4153005464,1932,13,13,21,AUDI,AU-953,30000,81,871909,100,No,1
4,0.2568306011,1949,3,4,43,FORD,FO-1749,30000,66,609267,0,No,0
4,0.4672131148,1946,4,4,43,BMW,BM-95,30000,160,1554257,0,No,0
4,0.4699453552,1937,6,5,52,MERCEDES,ME-139,30000,85,1009266,100,No,0
4,0.237704918,1919,11,27,46,RENAULT,RE-1406,30000,43,0,0,No,0
4,0.4617486339,1950,10,1,44,VOLKSWAGEN,VO-1852,30000,66,806800,100,No,1
4,0.4644808743,1946,18,16,21,MERCEDES,ME-182,30000,100,0,100,No,1
4,0.4426229508,1945,5,13,41,LANCIA,LA-2346,30000,66,756778,100,No,1
4,0.2950819672,1949,7,18,43,VOLKSWAGEN,VO-2418,30000,96,0,0,No,0
4,0.456284153,1946,24,6,15,MAZDA,MA-741,30000,47,0,0,No,0
4,0.3743169399,1946,20,1,39,AUDI,AU-806,30000,85,0,0,No,0
4,0.4262295082,1940,3,1,44,PEUGEOT,PE-2413,10000,55,509211,100,No,1
4,0.4071038251,1932,7,16,48,TOYOTA,TO-2507,30000,57,996841,100,No,1
4,0.4644808743,1944,6,5,20,SAAB,SA-852,30000,110,1068969,100,No,1
4,0.4234972678,1943,1,30,44,VOLKSWAGEN,VO-1852,30000,77,762459,100,No,0
4,0.3661202186,1947,8,9,41,HYUNDAI,HY-3032,30000,83,816801,100,No,1
4,0.2267759563,1947,3,27,27,TOYOTA,TO-3097,30000,97,860141,0,No,0
4,0.4016393443,1924,17,11,54,TOYOTA,TO-1471,10000,65,0,100,No,1
4,0.4672131148,1937,8,15,32,FORD,FO-2313,30000,85,0,100,No,1
4,0.4644808743,1951,7,12,22,MERCEDES,ME-474,30000,165,2544848,100,No,1
4,0.3442622951,1950,15,18,23,RENAULT,RE-3038,30000,43,275000,0,No,0
4,0.2240437158,1948,1,12,43,KIA,KI-3090,30000,66,416401,0,No,0
4,0.4480874317,1951,1,7,36,KIA,KI-1318,10000,66,659775,100,No,1
4,0.456284153,1940,12,11,44,VOLKSWAGEN,VO-1852,30000,77,484299,0,No,0
4,0.4480874317,1946,1,3,37,RENAULT,RE-2732,10000,81,667476,100,No,1
4,0.456284153,1943,10,6,29,RENAULT,RE-2214,30000,75,0,100,No,1
4,0.2131147541,1938,1,8,45,SEAT,SE-1982,5000,77,516752,100,No,0
4,0.4672131148,1951,7,1,41,VOLKSWAGEN,VO-2991,30000,77,0,0,No,0
4,0.4644808743,1950,10,7,28,RENAULT,RE-1406,30000,60,685780,0,No,0
4,0.3169398907,1946,11,4,23,TOYOTA,TO-2591,30000,92,0,0,No,0
4,0.3661202186,1947,9,3,34,MERCEDES,ME-139,30000,70,0,100,No,1
4,0.4207650273,1928,6,12,35,OPEL,OP-2976,7500,51,0,100,No,1
4,0.3989071038,1929,5,11,23,CITROEN,CI-1243,30000,44,410741,100,No,1
4,0.4344262295,1939,5,12,44,MERCEDES,ME-1429,30000,100,1703356,100,No,1
4,0.3306010929,1941,5,14,45,RENAULT,RE-3038,2500,43,0,100,No,1
4,0.4453551913,1942,5,9,33,KIA,KI-2449,10000,55,349724,0,No,0
4,0.4071038251,1945,3,5,38,MERCEDES,ME-1127,30000,100,1100192,0,No,0
4,0.3415300546,1932,11,14,44,TOYOTA,TO-1100,30000,81,553720,0,No,0
4,0.4262295082,1949,2,5,44,MERCEDES,ME-1617,30000,100,1634939,0,No,0
4,0.3989071038,1928,2,11,52,VOLVO,VO-2661,30000,80,928152,100,No,0
4,0.412568306,1952,2,4,25,RENAULT,RE-1406,30000,63,613434,0,No,0
4,0.2076502732,1944,6,1,45,BMW,BM-474,30000,110,0,0,No,0
4,0.4153005464,1947,7,6,46,ALFA ROMEO,AL-119,30000,85,633418,100,No,1
4,0.3879781421,1937,11,11,45,AUDI,AU-946,30000,96,865262,100,No,1
4,0.2568306011,1947,5,4,19,JAGUAR,JA-3143,30000,110,1226702,0,No,0
4,0.2103825137,1950,5,5,42,FIAT,FI-2513,30000,55,513084,0,No,0
4,0.3306010929,1947,0,0,33,CITROEN,CI-1262,30000,68,741788,0,No,0
4,0.2213114754,1946,0,0,42,CITROEN,CI-1262,30000,88,696281,100,No,0
4,0.2021857923,1934,1,3,45,TOYOTA,TO-1086,5000,73,883679,100,No,0
4,0.2431693989,1942,2,14,32,CHEVROLET,CH-2874,10000,50,0,100,No,1
4,0.218579235,1942,7,4,44,KIA,KI-1326,30000,75,522580,100,No,1
4,0.4207650273,1951,1,5,40,FORD,FO-1236,15000,77,705828,100,No,1
4,0.262295082,1929,3,11,41,PEUGEOT,PE-733,30000,150,1577927,0,No,0
4,0.4262295082,1951,9,3,34,VOLKSWAGEN,VO-2798,30000,96,0,0,No,0
4,0.4316939891,1933,5,16,23,FORD,FO-1785,30000,107,925157,0,No,0
4,0.4180327869,1948,11,4,45,OPEL,OP-1043,30000,92,726886,0,No,0
4,0.412568306,1948,21,5,30,VOLKSWAGEN,VO-1852,30000,55,0,100,No,1
4,0.2431693989,1944,1,1,44,SKODA,SK-2380,30000,77,883312,100,No,1
4,0.4207650273,1950,6,23,22,VOLKSWAGEN,VO-2461,30000,51,493074,0,No,0
4,0.4180327869,1952,6,7,41,ALFA ROMEO,AL-128,30000,110,1157758,0,No,0
4,0.4153005464,1934,3,18,58,FORD,FO-1749,30000,66,624261,0,No,0
4,0.4234972678,1942,6,15,23,MAZDA,MA-2354,30000,66,0,50,No,1
4,0.2540983607,1952,2,2,18,MERCEDES,ME-529,30000,155,2015588,0,No,0
4,0.393442623,1946,11,16,45,SMART,SM-2848,30000,30,379050,0,No,0
4,0.2431693989,1947,0,10,44,CITROEN,CI-1262,30000,82,884812,0,No,0
4,0.4153005464,1939,6,6,41,SUBARU,SU-2135,30000,121,1095014,100,No,0
4,0.2431693989,1952,3,16,41,PEUGEOT,PE-240,30000,54,526087,100,No,0
4,0.412568306,1941,2,18,38,RENAULT,RE-3038,7500,43,429404,0,No,0
4,0.4071038251,1929,13,27,23,TOYOTA,TO-2896,10000,55,0,0,No,0
4,0.3852459016,1943,5,20,39,RENAULT,RE-2061,30000,50,0,100,No,1
4,0.4016393443,1935,2,19,44,TOYOTA,TO-1100,30000,112,1113182,100,No,1
4,0.2568306011,1946,3,16,42,PEUGEOT,PE-225,7500,44,352724,0,No,0
4,0.3852459016,1950,2,4,40,RENAULT,RE-2310,30000,63,556758,100,No,0
4,0.412568306,1952,1,25,22,VOLKSWAGEN,VO-2977,30000,81,979282,0,No,0
4,0.3961748634,1946,2,2,46,MITSUBISHI,MI-2394,30000,115,1231194,100,No,1
4,0.4153005464,1938,7,6,22,VOLKSWAGEN,VO-1852,30000,147,983287,100,No,1
4,0.3715846995,1945,3,14,43,MERCEDES,ME-1127,30000,100,1190312,0,No,0
4,0.3633879781,1946,4,4,22,SMART,SM-1802,30000,62,0,100,No,1
4,0.3961748634,1949,1,1,45,HYUNDAI,HY-1955,30000,100,894314,100,No,0
4,0.412568306,1951,1,12,41,RENAULT,RE-1406,30000,55,0,0,No,0
4,0.3961748634,1950,13,14,45,RENAULT,RE-1692,30000,63,0,0,No,0
4,0.4262295082,1943,1,2,35,FORD,FO-2313,30000,100,933225,0,No,0
4,0.3415300546,1935,5,19,57,OPEL,OP-1496,30000,59,0,0,No,0
4,0.2131147541,1948,10,11,44,RENAULT,RE-1406,30000,72,413224,100,No,0
4,0.3142076503,1942,6,6,54,MERCEDES,ME-182,30000,120,1415934,100,No,1
4,0.3825136612,1932,7,20,45,HONDA,HO-2022,30000,61,433071,100,No,0
4,0.3661202186,1952,3,12,38,DACIA,DA-2150,30000,50,443540,0,No,0
4,0.4016393443,1932,7,14,45,CITROEN,CI-3212,30000,50,0,100,No,1
4,0.3770491803,1936,1,12,44,CITROEN,CI-1258,30000,50,621603,100,No,1
4,0.2158469945,1928,0,11,43,CITROEN,CI-1258,10000,50,0,100,No,1
4,0.2404371585,1937,4,10,43,SKODA,SK-2380,30000,77,691427,100,No,1
4,0.2213114754,1940,1,1,42,LANCIA,LA-3240,5000,51,510751,100,No,1
4,0.393442623,1950,5,15,44,TOYOTA,TO-1471,30000,66,595257,100,No,1
4,0.412568306,1951,7,11,43,BMW,BM-3246,30000,110,1008500,0,No,0
4,0.4153005464,1944,12,5,40,OPEL,OP-3248,30000,74,0,100,No,1
4,0.4699453552,1946,2,1,22,PEUGEOT,PE-431,30000,66,746790,100,No,0
4,0.3989071038,1944,13,10,32,PEUGEOT,PE-225,30000,44,341157,100,No,1
4,0.2923497268,1947,3,3,36,SUZUKI,SU-1025,30000,50,383028,0,No,0
4,0.3306010929,1934,8,18,44,PEUGEOT,PE-225,30000,55,484080,100,No,1
4,0.3278688525,1951,4,11,36,PEUGEOT,PE-225,30000,55,420069,0,No,0
4,0.4480874317,1944,1,16,44,VOLKSWAGEN,VO-2991,10000,77,805687,0,No,0
4,0.4426229508,1944,6,8,44,FIAT,FI-2513,30000,55,0,100,No,1
4,0.4262295082,1945,12,27,47,VOLKSWAGEN,VO-2461,30000,44,0,0,No,0
4,0.4234972678,1949,8,4,23,SEAT,SE-1982,30000,47,0,0,No,0
4,0.4016393443,1950,4,2,45,VOLKSWAGEN,VO-2991,30000,77,999625,0,No,0
4,0.368852459,1926,10,11,44,RENAULT,RE-2086,30000,103,853474,100,No,1
4,0.2677595628,1922,13,12,32,MERCEDES,ME-1651,30000,150,0,100,No,1
4,0.4098360656,1952,3,3,22,AUDI,AU-968,30000,100,1416900,100,No,0
4,0.3469945355,1949,14,11,44,HONDA,HO-1348,30000,66,0,0,No,0
4,0.4289617486,1937,6,6,31,MERCEDES,ME-1436,30000,155,0,100,No,1
4,0.3333333333,1935,5,11,45,MERCEDES,ME-120,30000,70,781506,100,No,1
4,0.2322404372,1949,11,7,44,PEUGEOT,PE-48,30000,44,0,100,No,1
4,0.4234972678,1939,4,4,45,BMW,BM-505,30000,145,1682277,100,No,0
4,0.412568306,1940,6,12,39,VOLKSWAGEN,VO-2418,30000,100,882276,100,No,1
4,0.3387978142,1934,7,11,45,AUDI,AU-946,30000,110,951375,100,No,1
4,0.2131147541,1951,3,13,30,MERCEDES,ME-182,30000,100,1026653,0,No,0
4,0.4371584699,1936,7,24,44,CITROEN,CI-1262,30000,80,738447,100,No,0
4,0.3579234973,1950,1,18,43,HYUNDAI,HY-2012,30000,57,605066,0,No,0
4,0.4071038251,1935,5,23,22,SKODA,SK-2380,30000,74,565760,0,No,0
4,0.3989071038,1940,4,18,30,OPEL,OP-2246,30000,66,592597,100,No,1
4,0.4453551913,1942,1,1,44,PEUGEOT,PE-63,30000,50,370038,100,No,0
4,0.4371584699,1945,17,10,41,FORD,FO-1749,10000,36,0,100,No,1
4,0.4480874317,1941,10,3,44,MAZDA,MA-741,30000,74,0,100,No,1
4,0.3196721311,1949,3,6,41,FIAT,FI-664,30000,51,430070,0,No,0
4,0.2841530055,1938,6,2,42,MERCEDES,ME-270,30000,120,1914536,0,No,0
4,0.3387978142,1936,9,16,45,MERCEDES,ME-474,30000,150,0,0,No,0
4,0.3224043716,1952,14,2,40,SKODA,SK-2380,30000,66,0,100,No,0
4,0.3961748634,1929,11,14,45,AUDI,AU-968,30000,85,1088432,100,No,1
4,0.2759562842,1945,9,8,47,HONDA,HO-1972,30000,77,0,100,No,1
4,0.262295082,1950,8,3,42,JAGUAR,JA-3143,30000,96,1331220,0,No,0
4,0.4071038251,1942,4,30,51,PEUGEOT,PE-63,30000,50,0,100,No,0
4,0.3989071038,1931,4,18,25,OPEL,OP-2246,30000,55,648773,100,No,1
4,0.4316939891,1949,1,1,31,VOLVO,VO-3059,15000,84,1060175,50,No,1
4,0.3360655738,1932,17,3,44,CITROEN,CI-3265,2500,55,0,0,No,0
4,0.2431693989,1951,13,1,43,VOLKSWAGEN,VO-2167,30000,37,0,0,No,0
4,0.412568306,1923,7,10,44,VOLKSWAGEN,VO-2461,30000,47,0,100,No,1
4,0.4098360656,1942,1,5,22,LANCIA,LA-3240,30000,55,654775,0,No,0
4,0.4371584699,1930,12,28,27,RENAULT,RE-2214,30000,79,0,100,No,1
4,0.4344262295,1945,5,3,43,AUDI,AU-968,30000,120,1900866,100,No,1
4,0.3879781421,1948,5,5,35,CITROEN,CI-1258,30000,50,493414,100,No,1
4,0.368852459,1946,7,2,44,AUDI,AU-968,30000,103,1500244,100,No,1
4,0.4098360656,1926,5,15,23,TOYOTA,TO-1117,30000,50,320719,100,No,1
4,0.2513661202,1932,3,4,52,FIAT,FI-2513,30000,44,0,100,No,1
4,0.4371584699,1931,9,9,45,TOYOTA,TO-2591,30000,85,952947,0,No,0
4,0.4289617486,1933,14,11,43,VOLKSWAGEN,VO-2461,30000,44,367796,0,No,0
4,0.4043715847,1951,8,12,40,SEAT,SE-1464,30000,55,0,100,No,1
4,0.4344262295,1944,4,3,42,BMW,BM-455,30000,100,1111350,0,No,0
4,0.4371584699,1943,4,4,44,VOLKSWAGEN,VO-1852,30000,77,809095,100,No,0
4,0.4234972678,1941,15,3,51,MERCEDES,ME-182,30000,100,1122316,0,No,0
4,0.4289617486,1943,9,11,49,VOLVO,VO-3061,30000,96,1111183,100,No,0
